 # Integral loads: N.components: 1
 #                 Ref.sys     : MomentRef
 #                 Components  : wing
 #  t , Fx , Fy , Fz , Mx , My , Mz , ref_mat(9) , ref_off(3) 
  0.331250000000000E+000 -0.916283872342787E+002  0.802521243903342E-012  0.623822415658323E+003  0.125848115799034E-011  0.184274588847905E+002  0.570200125896355E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.337500000000000E+000 -0.916287762811212E+002  0.591010747286180E-012  0.623823397113939E+003  0.700728874295271E-012  0.184275007250199E+002  0.451173142898628E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.343750000000000E+000 -0.916292318194561E+002  0.797539118080337E-012  0.623825128380137E+003  0.176356809814577E-011  0.184275033950891E+002  0.635795587020171E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.350000000000000E+000 -0.916295938359987E+002  0.715563892861315E-012  0.623826159512071E+003  0.781562990219063E-012  0.184275227084091E+002  0.428283224030808E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.356250000000000E+000 -0.916298866883539E+002  0.742659406194335E-012  0.623826993540683E+003  0.179938952974810E-011  0.184275404725704E+002  0.631753925056265E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.362500000000000E+000 -0.916300658743973E+002  0.896798260652254E-012  0.623827356758159E+003  0.904071195601590E-012  0.184275610853605E+002  0.524852159312699E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.368750000000000E+000 -0.916303285812306E+002  0.717112133563624E-012  0.623828445753366E+003  0.113312690196424E-011  0.184275579334187E+002  0.587527318857401E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.375000000000000E+000 -0.916305796483447E+002  0.600175291409766E-012  0.623829271065479E+003  0.166672066481033E-011  0.184275652920961E+002  0.558607255017460E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.381250000000000E+000 -0.916305687475119E+002  0.603569277890514E-012  0.623828662127413E+003  0.103490282610639E-011  0.184276013566233E+002  0.586083808207507E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.387500000000000E+000 -0.916305855253070E+002  0.351648397900473E-012  0.623828812943811E+003  0.670708889451676E-012  0.184276010531794E+002  0.479234032110508E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
